Longitude,Latitude
-6.3939,54.19623
-7.00696,55.04383
-5.92753,54.59979
-6.3565,54.18285
-6.27285,54.86815
-5.85356,54.36944
-5.89232,54.594
-6.73762,54.64592
-6.64877,54.3468
-5.88163,54.60321
-7.35196,54.99029
-6.69387,54.44717
-6.26022,54.10336
-6.68936,54.44605
-5.46142,54.49526
-6.67555,54.57897
-6.663,54.84094
-6.21704,54.7225
-7.30897,55.03001
-6.29142,54.43697
-6.19914,54.72165
-6.26738,54.35124
-5.88572,54.40269
-5.82176,54.84735
-6.52382,55.19745
-5.93343,54.60586
-5.98027,54.5773
-6.21669,54.72272
-5.92264,54.59743
-6.21545,54.72053
-6.65327,54.34778
-6.21731,54.72214
-5.89779,54.60046
-6.21731,54.72214
-7.33375,55.00026
-5.9941,54.99054
-5.93375,54.58955
-6.9437,55.04543
-5.79837,54.58944
-5.94889,54.59095
-5.66823,54.65956
-6.20313,54.71813
-6.02263,54.53978
-5.94711,54.5979
-7.32281,54.9994
-6.03003,54.51838
-5.80272,54.71663
-5.92785,54.57368
-5.6655,54.66349
-5.92683,54.62614
-5.91763,54.59943
-5.91515,54.68795
-5.92229,54.60497
-5.99112,54.58859
-6.3434,54.18474
-6.66522,55.13275
-5.81684,54.86786
-5.96397,54.61974
-5.66823,54.65956
-5.95356,54.60941
-5.91267,54.57901
-6.18497,54.73299
-5.69013,54.65147
-5.93984,54.1124
-6.71468,55.18323
-7.63356,54.46862
-5.93657,54.25964
-5.79445,54.72035
-7.26702,55.03382
-7.46084,54.51232
-5.94534,54.59801
-6.00619,54.57687
-5.91461,54.67185
-5.93587,54.58822
-7.31399,54.59982
-6.94841,55.04593
-6.29681,54.8496
-5.93072,54.65342
-5.73727,54.54353
-5.93991,54.62156
-6.33962,54.17662
-5.90397,54.58616
-6.61591,54.75332
-5.89729,54.583
-5.93469,54.59637
-6.95176,55.04628
-7.31612,55.02837
-7.13516,54.48879
-5.95645,54.59595
-6.28179,54.8799
-5.93033,54.59919
-6.33098,54.53473
-5.94765,54.59863
-5.89922,54.59578
-6.68674,54.44413
-5.83429,54.63216
-5.92882,54.60039
-6.67328,54.84448
-5.92905,54.60221
-5.924,54.59839
-5.66947,54.63206
-6.66301,54.35201
-6.71643,54.55085
-6.39673,54.19636
-6.36426,54.45082
-6.67932,55.12617
-6.03075,54.55599
-5.81686,54.72357
-5.93632,54.61359
-6.27426,54.88079
-6.22275,54.61929
-7.31209,54.99421
-6.94806,55.03902
-6.70584,55.1741
-6.71643,54.55085
-5.92681,54.5824
-6.64207,54.34004
,
-5.67844,54.65559
-7.34637,55.01981
-5.67948,54.65181
-5.61073,54.26605
-6.21831,54.80539
-7.37648,54.71844
-7.31638,54.98555
-6.65572,54.35101
-7.02215,54.89208
-6.44426,54.41818
-7.6588,54.34565
-5.94777,54.55889
-5.93664,54.59192
-6.78075,54.50239
-6.39019,54.44301
-5.93246,54.5949
-6.66331,55.12857
-5.90397,54.59302
-5.93264,54.59165
-6.45222,54.41947
-6.75005,54.65329
-7.35764,55.0154
-6.66083,55.13378
-7.35585,55.0146
-5.84182,54.62545
-5.95081,54.56148
-6.35824,54.18166
-5.93091,54.58782
-6.77224,54.50257
-7.31283,55.02956
-6.41216,54.84185
-7.30984,54.60208
-5.93591,54.59633
-6.32508,54.74786
-7.31298,54.5945
-5.71336,54.32672
-6.37711,54.29345
-6.35727,54.44678
-6.34796,54.46409
-5.93422,54.62062
-7.31222,54.61136
-6.27541,54.86705
-5.70066,54.58742
-6.33636,54.46528
-6.27031,54.8806
-6.67235,54.84581
-5.97931,54.58433
-6.0521,54.51183
-7.45315,54.25882
-6.9301,55.03774
-6.43095,54.4244
-7.26612,55.03465
-6.22043,54.47905
-6.35947,54.37352
-5.66346,54.66279
-5.98856,54.5754
-6.22043,54.47905
-5.65471,54.63743
-7.33375,55.00026
-6.69352,54.44753
-7.33161,55.00058
-6.00431,54.06336
-7.71841,54.51993
-6.33666,54.17591
-5.91664,54.66667
-6.25099,55.20057
-6.27082,54.86603
-6.21541,54.73683
-6.09314,54.70948
-5.71556,54.3286
-6.45513,54.42145
-5.94586,54.56067
-6.95159,55.04707
-7.31476,55.03745
-6.95159,55.04707
-5.69224,54.64658
-5.93397,54.57821
-6.33665,54.17079
-5.82039,54.86613
-5.95646,54.58859
-6.0795,54.51897
-5.89956,54.59881
-7.26334,55.03341
-5.94976,54.55997
-5.91965,54.65265
-7.59296,54.70705
-5.93085,54.60181
-7.32341,54.99739
-6.65587,55.20763
-6.70543,54.53998
-5.99199,54.5831
-5.89352,54.20688
-6.29554,54.84881
-6.52,54.4678
-6.24917,54.09964
-5.86985,54.60798
-5.92111,54.58763
-5.54239,54.63956
-6.44434,54.43014
-5.66662,54.66393
-5.69112,54.64635
-5.66662,54.66393
-6.74821,54.65062
-5.56362,54.64286
-7.32357,55.02786
-6.76574,54.50355
-6.32199,54.18582
-6.00491,54.57898
-6.03024,54.55702
-5.94894,54.61455
-5.74066,54.3758
-5.92769,54.59701
-6.00091,54.74607
-5.66896,54.66159
-5.80796,54.71454
-5.8651,54.59867
-6.28179,54.8799
-7.6432,54.34816
-5.6594,54.64828
-6.20961,54.72804
-5.98397,54.58051
-6.60401,54.75874
-6.7842,54.50724
-6.76863,54.50508
-5.96409,54.60463
-5.92651,54.59706
-7.60876,54.35237
-6.36048,54.43982
-5.90095,54.59309
-5.74203,54.54983
-5.80381,54.59271
-5.8171,54.85157
-6.64561,54.3471
-6.36426,54.45082
-5.93337,54.65533
-6.91911,54.9301
-5.74213,54.44143
-5.95828,54.67097
-6.6001,54.76112
-5.69571,54.60139
-5.79781,54.58416
-5.924,54.59839
-6.30745,54.38087
-7.21822,55.04213
-6.25387,54.86359
-5.71092,54.33158
-7.31963,55.00768
-7.22511,54.61403
-5.99906,54.75451
-7.02808,54.46171
-6.00075,54.75502
-5.66896,54.66159
-5.6594,54.64828
-5.94181,54.62717
-5.6594,54.64828
-5.98825,54.5853
-6.94172,55.04907
-5.96611,54.60338
-7.31844,55.01698
-5.85111,54.61925
-6.63712,55.19604
-5.66896,54.66159
-6.44654,54.41968
-6.61295,54.55393
-5.6594,54.64828
-5.93463,54.61208
-5.95395,54.58737
-7.32792,55.03201
-5.81182,54.59349
-7.53137,54.31975
-6.5558,55.12868
-5.84568,54.86479
-5.95991,54.59595
-6.60701,54.75539
-5.6594,54.64828
-6.27128,54.34905
-6.75052,54.8425
-6.27837,54.87489
-5.6594,54.64828
-5.9866,54.58205
-7.6381,54.34432
-5.93072,54.65342
-5.92641,54.60118
-6.03757,54.55716
-7.32878,55.00911
-5.93413,54.26039
-6.44115,54.41184
-6.69101,54.53442
-6.27037,54.87984
-5.94971,54.5668
-5.93374,54.6263
-5.84661,54.2579
-5.94248,54.68781
-5.95555,54.59573
-5.95512,54.59799
-5.91005,54.67668
-5.93778,54.62573
-5.95642,54.5866
-6.68035,54.22341
-5.91449,54.59575
-5.8965,54.59261
-7.38085,54.71793
-5.66655,54.66463
-7.62792,54.34072
-6.65823,55.14856
-5.93223,54.61121
-5.95415,54.57883
-5.57133,54.30234
-5.84818,54.25907
-6.27837,54.87489
-5.92667,54.58418
-6.36867,54.44654
-6.65677,54.3552
-5.93636,54.6146
-7.64482,54.71519
-6.63712,55.19604
-6.39981,54.44316
-5.71092,54.33158
-5.71956,54.32509
-6.60874,54.07732
-6.33233,54.47884
-5.97931,54.58433
-6.00401,54.74463
-5.82627,54.45421
-5.92569,54.58304
-5.924,54.59839
-7.31498,54.37673
-5.92905,54.60221
-6.75775,54.50365
-6.27485,54.871
-5.70695,54.32865
-6.41895,54.43406
-6.60626,54.75235
-5.74573,54.55042
-5.93895,54.59804
-5.93714,54.61764
-6.66354,54.39297
-5.96138,54.61585
-7.32996,55.02541
-6.94918,55.045
-6.26497,54.87978
-6.0711,54.48903
-6.61139,54.75596
-6.007,54.54904
-6.3429,54.42473
-5.94032,54.62598
-5.92636,54.58422
-5.90634,54.59268
-5.86536,54.58009
-5.69571,54.65476
-5.96541,54.59185
-5.93895,54.59804
-6.67363,54.35076
-6.11069,54.37443
-5.8998,54.5914
-7.31992,54.38012
-5.92716,54.57306
-5.90238,54.5953
-6.52195,55.07931
-5.99081,54.5728
-5.67268,54.65996
-5.90184,54.40021
-5.98498,54.59379
-5.81946,54.72338
-5.94055,54.6078
-7.30992,54.98751
-6.94628,55.03866
-6.00637,54.06317
-6.28051,54.34404
-5.75338,54.60262
-6.27097,54.85098
-5.93497,54.59937
-5.87069,54.58863
-6.21882,54.71673
-6.63861,55.19936
-7.47378,54.82952
-5.84183,54.58137
-5.97349,54.60835
-5.84183,54.58137
-6.51728,55.07034
-6.01434,54.47762
-6.35077,54.87425
-7.32158,54.99764
-5.89272,54.58232
-5.66278,54.65795
-5.92968,54.60285
-6.32834,54.17793
-7.6432,54.34816
-6.41309,54.3516
-6.74993,54.64712
-7.30077,54.60054
-7.6432,54.34816
-6.26408,54.88092
-7.33068,54.98368
-6.33856,54.1782
-6.65732,55.14646
-7.32351,54.99628
-6.21264,54.72992
-5.65145,54.39943
-5.88846,54.59732
-6.60933,54.53112
-6.27064,54.34634
-7.30201,54.60003
-6.08291,54.46724
-5.94068,54.62482
-5.84818,54.25907
-6.34614,54.88831
-6.34616,54.18653
-5.95557,54.61746
-5.70747,54.5782
-5.98267,54.57537
-5.84734,54.25901
-5.67496,54.58465
-6.68027,55.12816
-6.33466,54.1701
-5.93015,54.59725
-6.65327,54.34778
-7.63175,54.34399
-5.94697,54.50812
-5.92425,54.57972
-5.89417,54.22486
-7.32191,54.99931
-6.657,55.14573
-6.34713,54.45629
-5.98939,54.5925
-5.87721,54.57557
-5.93252,54.60152
-6.01964,54.5756
-5.98267,54.57537
-6.25879,55.19794
-5.95138,54.58657
-5.92874,54.59703
-5.90613,54.59529
-6.30686,54.74611
-6.36607,54.43493
-6.74032,54.62579
-5.89069,54.59788
-6.2741,54.87112
-6.45545,54.4163
-6.77009,54.50871
-6.35277,54.88635
-6.90466,54.66172
-5.97087,54.59993
-5.81014,54.72764
-6.3358,54.17793
-6.54737,54.32903
-6.94613,55.04469
-6.37225,54.25517
-5.82055,54.28292
-6.61695,54.75425
-5.94055,54.6078
-6.27235,54.84757
-6.32744,54.86122
-6.67855,55.13004
-5.82055,54.28292
-5.93162,54.53963
-5.82055,54.28292
-6.41302,54.16803
-5.94361,54.58305
-6.15497,54.41007
-6.34728,54.1723
-5.7988,54.72563
-6.38908,54.19392
-6.79988,54.51164
-5.69896,54.59415
-5.71371,54.32775
-6.70764,55.17573
-5.924,54.59839
-5.94134,54.60802
-7.3077,54.603
-5.68035,54.61552
-5.89174,54.59802
-6.6681,54.3534
-7.31966,55.03338
-5.96695,54.58768
-7.32281,54.9994
-6.00321,54.76088
-5.88754,54.59304
-6.68154,55.12815
-6.27169,54.3557
-6.07494,54.52003
-7.57919,54.35841
-5.87069,54.58863
-7.32488,54.59515
-5.9271,54.60262
-6.33771,54.17261
-7.64093,54.34555
-7.62999,54.34793
-6.64412,54.34729
-6.67017,54.69099
-6.33665,54.17079
-6.08327,54.50906
-6.71618,55.18792
-6.63035,54.33837
-6.94143,55.0413
-5.92529,54.60226
-6.75691,54.40117
-5.86698,54.59886
-7.34509,55.02561
-5.90073,54.4092
-5.90445,54.66624
-6.65491,54.35222
-6.2543,54.85984
-5.71444,54.76072
-6.33343,54.46542
-5.77708,54.62136
-6.61117,55.19795
-6.2783,54.87517
-5.95882,54.6105
-5.96259,54.62194
-5.73549,54.34414
-5.9252,54.6021
-6.37891,54.44814
-7.31427,54.49854
-6.31112,55.20194
-6.28342,54.86691
-5.63274,54.66193
-5.89521,54.58916
-6.3379,54.16134
-5.96378,54.66876
-6.6681,54.3534
-5.97773,54.66378
-5.95745,54.60445
-6.2741,54.87112
-5.96743,54.59324
-6.00062,54.75124
-5.9257,54.54642
-6.35983,54.43641
-6.31112,55.20194
-6.60723,54.75496
-7.01306,55.04238
-5.9603,54.67272
-5.89783,54.67785
-7.30302,54.59923
-6.1308,54.17315
-5.92485,54.5975
-5.90208,54.54348
-6.66649,55.12765
-6.60812,54.75026
-5.97051,54.57113
-7.26334,55.03341
-7.33689,54.98133
-7.15051,54.91052
-5.93915,54.62411
-6.24854,54.09955
-6.19226,54.50988
-5.95612,54.62196
-6.92444,55.14859
-6.95005,55.04107
-5.94231,54.59776
-7.28437,54.60999
-6.36522,54.17608
-7.32242,55.00314
-6.34234,54.1818
-6.64815,55.20284
-6.38136,54.44724
-5.93356,54.59418
-6.51912,54.29617
-5.92931,54.60023
-5.94251,54.61617
-6.65788,54.35047
-6.3358,54.17793
-5.91514,54.59635
-6.67095,54.3529
-6.46539,54.426
-7.63795,54.35429
-6.05301,54.51538
-5.93973,54.62495
-5.6785,54.6459
-6.74444,54.64776
-6.32419,54.75737
-6.69618,54.24872
-5.924,54.59839
-6.69245,54.54294
-5.63274,54.66193
-6.69857,55.15785
-7.63211,54.3618
-7.48872,54.45096
-5.93765,54.59781
-5.93224,54.59113
-7.26334,55.03341
-5.93224,54.59113
-5.92783,54.59856
-5.837,54.86284
-5.9257,54.54642
-5.93033,54.59919
-5.92783,54.59856
-6.34682,54.45512
-5.9268,54.59896
-5.88731,54.22319
-5.93346,54.59336
-6.68384,55.11206
-5.97501,54.62696
-5.81105,54.59722
-7.31779,54.98493
-5.93075,54.60295
-6.70095,54.24485
-6.3398,54.17367
-6.80475,54.52579
-5.90533,54.59063
-5.84183,54.58137
-6.34556,54.17712
-6.66078,55.19235
-5.80863,54.72739
-5.9213,54.64093
,
-7.46469,54.29287
-5.89444,54.59001
-6.33605,54.17657
-7.33193,54.99409
-5.67,54.66121
-6.32702,54.84456
-7.44462,54.25176
-6.44057,54.42041
-5.66475,54.64845
-5.9252,54.6021
-5.9012,54.67208
-6.33867,54.18203
-6.25536,55.20632
-6.65501,55.14558
-5.92735,54.58573
-5.66387,54.64783
-5.91327,54.56882
-6.00578,54.5343
-6.27203,54.3513
-5.93849,54.62769
-6.27299,54.86789
-5.51572,54.59282
-5.92731,54.59987
-6.66969,55.12997
-6.51431,55.06689
-6.45012,54.43227
-6.24782,54.10401
-6.0461,54.74448
-5.89417,54.22486
-7.45521,54.82188
,
-6.63861,55.19936
-5.94882,54.62452
-6.63861,55.19936
-5.71403,54.32987
-6.67066,54.34795
-7.31472,55.01378
-5.96558,54.57739
-5.87999,54.6079
-6.33575,54.47263
-6.25536,55.20632
-6.75661,54.51271
-5.66795,54.63145
-5.89423,54.59021
-6.32246,54.22483
-6.00867,54.56556
-5.91267,54.57901
-7.6432,54.34816
-6.27915,54.34434
-5.92641,54.60118
-5.70619,54.58969
-5.96131,54.6726
-6.64962,54.3655
-6.63861,55.19936
-5.93306,54.60245
-7.21988,55.0288
-6.01527,54.5711
-5.94642,54.61469
-6.66078,55.19235
-5.93429,54.60017
-6.33388,54.18364
-6.41748,54.73226
-6.19226,54.50988
-6.41748,54.73226
-6.19226,54.50988
-6.01372,54.57616
-6.19226,54.50988
-5.70024,54.60216
-6.28229,54.35427
-6.65241,55.14735
-6.39862,54.45133
-6.63712,55.19604
-6.60524,54.75628
-6.26869,54.35083
-6.19226,54.50988
-6.71545,54.22579
-6.02341,54.06595
-6.26738,54.35124
-7.30693,55.03313
-7.30097,54.59741
-6.95176,55.12843
-5.9831,54.6256
-6.24782,54.10401
-6.70332,54.25038
-6.27128,54.34905
-6.00569,54.55033
-6.75649,54.65098
-5.924,54.59839
-5.95114,54.60181
-6.75068,54.4966
-7.32027,55.02437
-6.63712,55.19604
-5.86299,54.57863
-5.7162,54.32067
-5.94241,54.59887
-5.75939,54.3976
-5.99371,54.55827
-6.67873,55.13202
-5.93871,54.60372
-5.93239,54.57328
-6.06087,54.50983
-5.91703,54.59693
-6.00303,54.5545
-5.93581,54.61829
-6.27907,54.34368
-5.91167,54.59642
-6.19226,54.50988
-6.9437,55.04543
-5.83758,54.2909
-5.93581,54.61829
-6.01102,54.56691
-5.93581,54.61829
-6.28912,54.34831
-7.46324,54.81948
-6.19226,54.50988
-5.84131,54.63155
-6.19226,54.50988
-6.33846,54.46614
,
-6.34072,54.34529
-7.3202,55.00713
-5.9213,54.67164
-6.7553,54.50017
-6.63861,55.19936
-6.74201,54.64763
-5.94315,54.61732
-5.93818,54.61728
-5.924,54.59839
-5.89658,54.56893
-6.29654,54.85051
-5.70747,54.5782
-5.93307,54.59109
-7.66135,54.34772
-6.26704,54.34631
-6.28037,54.86386
-6.26704,54.34631
-5.92918,54.55094
-5.93162,54.59847
-5.86977,54.58595
-5.9378,54.55066
-5.93543,54.59512
-5.71956,54.32509
-5.96683,54.57389
-6.63712,55.19604
-6.56039,54.11241
-5.94974,54.61899
-7.31589,54.95182
-6.26738,54.35124
-5.93765,54.59781
-6.44449,54.41977
-5.93375,54.58955
-5.9349,54.59188
-5.70964,54.31754
-6.63861,55.19936
-6.94918,55.045
-6.63861,55.19936
-6.657,55.14573
-6.63712,55.19604
-5.66612,54.59691
-6.63712,55.19604
-6.38908,54.19392
-5.94131,54.61422
-6.94673,55.04477
-7.24622,54.54442
-5.93281,54.59039
-6.63861,55.19936
,
-6.76224,54.49834
-6.67094,55.13391
-6.27389,54.8479
-5.53092,54.61461
-7.35184,54.61314
-7.5921,54.70896
-6.63861,55.19936
-6.31062,54.49724
-6.63712,55.19604
-5.6629,54.59556
-6.63861,55.19936
-5.52767,54.58533
-5.71945,54.75874
-5.93594,54.61233
-6.63861,55.19936
-7.46156,54.82667
-6.63861,55.19936
-7.32291,55.00115
-5.92618,54.58286
-5.70964,54.31754
-6.02366,54.56698
-6.34723,54.17443
-5.66799,54.663
-6.22063,54.70697
-5.9349,54.59188
-6.25786,54.10637
-5.924,54.59839
-6.33856,54.1782
-6.63712,55.19604
-6.43601,54.74685
-6.63712,55.19604
-7.52953,54.19731
-5.93206,54.62128
-6.6606,55.12844
-6.75372,54.49262
-6.19537,54.71044
-6.76863,54.50508
-5.92632,54.61367
-6.00855,54.5718
-5.99398,54.58049
-6.74442,54.22888
-6.25785,54.10582
-5.8878,54.2187
-5.94586,54.5828
-5.93044,54.59255
-7.32194,54.99672
-6.03733,54.50723
-5.90714,54.59034
,
-5.94093,54.60791
-6.26232,54.884
-6.26738,54.35124
-5.9696,54.6911
-5.9268,54.59896
-5.70693,54.57706
-7.32291,55.00115
-7.32792,55.03201
-6.66011,55.13879
-5.97645,54.55364
-5.90384,54.59013
-5.91023,54.59944
-5.63372,54.35562
-5.81312,54.71398
-6.78159,54.50683
-5.95801,54.68178
-5.96208,54.61049
-5.80122,54.5938
-5.66278,54.65795
-5.92485,54.5975
-5.66851,54.65969
-6.15817,54.89271
-5.8857,54.40224
-5.96641,54.62704
-5.97782,54.59414
-7.30856,55.03958
-6.32308,54.45727
-5.92993,54.59548
-5.93348,54.59185
-5.63973,54.6425
-7.25817,55.03752
-5.69864,54.65133
-6.27389,54.8479
-5.90749,54.59586
-5.93264,54.59165
-6.33132,54.28904
-7.32189,54.99924
-6.27097,54.88257
-6.95244,55.05168
-5.95524,54.58727
-5.82471,54.59407
-6.05808,54.49179
-7.25817,55.03752
-6.63712,55.19604
-5.92778,54.59792
-5.55517,54.37025
-7.4554,54.82243
-6.45545,54.4163
-6.6621,55.13509
-5.94251,54.61617
-7.33182,55.00457
-7.3203,54.99672
-6.44046,54.42082
-6.65031,54.34774
-6.71838,55.18649
-6.9445,55.04409
-6.79408,55.16372
-6.49163,54.44702
-7.18257,54.60186
-5.94093,54.61562
-5.88969,54.60203
-5.80038,54.72911
-6.55624,54.3695
-5.63945,54.6585
-5.92393,54.57641
-6.66164,55.15074
-5.92769,54.59701
-5.90718,54.58984
-6.52626,55.08041
-5.90769,54.59713
-6.56703,55.06515
-5.93543,54.59512
-5.92769,54.59701
-6.85073,54.90637
-6.35281,54.4818
-6.66536,54.84098
-5.93278,54.58754
-5.8843,54.59729
-7.3169,55.0207
-5.95464,54.58818
-5.93301,54.58799
-5.88787,54.59793
-5.93982,54.59124
-7.33404,55.01883
-7.0238,55.04282
-6.66624,55.13177
-5.87215,54.59549
-5.91776,54.6923
-5.97031,54.62937
-5.95904,54.61743
-5.91472,54.6736
-5.6817,54.64897
-5.92235,54.57735
-6.34403,54.88884
-5.93185,54.59946
-5.70964,54.31754
-5.87432,54.60967
-5.92651,54.58252
-6.24906,54.10178
-5.93642,54.57914
-5.54297,54.64388
-5.97733,54.5908
-6.00618,54.74304
-5.92641,54.60118
-6.65515,55.19067
-5.695,54.66011
-6.22046,54.37107
-6.40987,54.18459
-6.30686,54.74611
-6.25382,54.10095
-7.47534,54.81246
-7.26334,55.03341
-6.02232,54.57291
-5.92731,54.59987
-5.88606,54.5985
-5.92798,54.58402
-5.92769,54.59701
-5.97814,54.58037
-5.89041,54.60211
-5.8329,54.85735
-6.36607,54.43493
-5.94662,54.60767
-7.31888,54.99428
-6.39341,54.19788
-5.96285,54.61805
-6.65367,55.18708
-6.027,54.54647
-5.99779,54.57579
-5.91267,54.57901
-7.32619,54.99905
-5.52997,54.48643
-6.65367,55.18708
-6.68538,54.36318
-5.90067,54.59878
-5.9128,54.57842
-5.88813,54.59326
-6.23042,54.47967
-6.71831,55.18728
-5.88649,54.701
-5.93033,54.59919
-7.2968,54.99897
-6.20757,54.49625
-5.74193,54.55222
-6.00109,54.55204
-5.89506,54.41107
-5.91776,54.6923
-6.33584,54.87139
-7.3356,54.98761
-5.95693,54.66995
-6.02355,54.55656
-5.87763,54.58413
-7.30131,54.61108
-6.05808,54.49179
-6.05141,54.51048
-7.48429,54.23991
-5.62847,54.65895
-5.93033,54.59919
-5.9817,54.61974
-5.98947,54.07015
-5.70818,54.75441
-5.92864,54.59273
-6.28117,54.34867
-5.91779,54.65449
-5.93046,54.60072
-5.91003,54.58978
-6.40198,55.13476
-6.32543,54.45873
-5.89496,54.59727
-5.92485,54.5975
-7.3203,54.99672
-5.9258,54.60245
-7.3057,54.60178
-5.75996,54.39847
-5.94726,54.61252
-6.76039,54.40329
-7.33264,55.02507
-5.93033,54.59919
-5.96538,54.58063
-5.9442,54.58868
-6.48057,54.96132
-5.65466,54.6523
-5.93098,54.60416
-6.60723,54.75496
-6.45846,54.40632
-5.92641,54.60118
-5.88856,54.22302
-5.87215,54.59549
-5.85061,54.58828
-5.93804,54.54694
-5.92641,54.60118
-5.90717,54.58775
-5.95586,54.61489
-6.02751,54.54326
-5.93264,54.59165
-5.69218,54.64177
-5.70964,54.31754
-7.81347,54.41676
-7.35217,54.84045
-5.69571,54.65476
-7.54993,54.44407
-5.9559,54.6155
-7.02215,54.89208
-5.86501,54.58348
-5.92591,54.59823
-6.38965,54.45215
-5.98797,54.59184
-5.9591,54.58307
-5.94258,54.57792
-7.47212,54.82078
-5.74761,54.6698
-5.9883,54.57223
-5.66629,54.66354
-5.98257,54.5941
-5.87046,54.60985
-6.01427,54.57701
-7.31888,54.99428
-6.70985,55.18793
-6.34057,54.17229
-5.6099,54.26421
-5.93488,54.58944
-5.93308,54.59534
-6.46185,55.10331
-5.93331,54.58863
-5.95555,54.59573
-6.39473,54.40106
-5.96896,54.58995
-6.23176,54.72955
-5.95825,54.61038
-5.87432,54.60967
-6.25741,54.35406
-6.74417,54.62334
-5.91291,54.60367
-5.97518,54.59113
-5.89298,54.20627
-6.32308,54.45727
-6.22046,54.37107
-7.30739,55.03188
-6.02569,54.56926
-5.97908,54.56401
-6.10416,54.69982
-5.93666,54.58554
-6.03416,54.58658
-5.91395,54.61818
-5.95721,54.61143
-5.93059,54.62521
-6.35281,54.4818
-5.93026,54.59818
-5.94134,54.60802
-5.93045,54.59942
-7.63568,54.35695
-7.31908,54.99644
-6.33057,54.45686
-5.95378,54.61697
-6.74449,54.64251
-5.45679,54.48454
-5.92493,54.59935
-5.91323,54.60386
-5.88748,54.57737
-5.8664,54.70665
-5.9268,54.59896
-6.34737,54.45287
-7.64261,54.22677
-7.32202,54.99534
-5.97399,54.59453
-6.34057,54.17229
-5.92587,54.67043
-5.92485,54.5975
-5.89069,54.59788
-6.21876,54.23119
-5.94072,54.61638
-7.3108,54.99526
-6.63712,55.19604
-5.96668,54.59406
-5.71651,54.32638
-6.34267,54.4624
-5.98012,54.57315
-6.27582,54.86869
-5.95955,54.6184
-6.19789,54.30781
-6.66369,55.13371
-5.93375,54.58955
-5.93587,54.58822
-5.88844,54.47482
-5.93045,54.59942
-5.99618,54.75052
-5.90993,54.5903
-5.85922,54.62344
-5.96413,54.57637
-6.04117,54.55651
-5.95378,54.61697
-5.73614,54.5505
-6.35518,54.18675
-5.9196,54.60764
-6.33584,54.87139
-5.96529,54.61313
-6.30835,54.31674
-5.90138,54.58844
-6.426,54.44517
-5.95555,54.59573
-5.87878,54.60641
-5.8292,54.63912
-6.04605,54.75756
-5.91833,54.40109
-5.88006,54.59754
-6.88518,54.90204
-5.91878,54.57788
-5.93429,54.60017
-5.96416,54.59243
-6.68936,54.44605
-5.92864,54.59273
-5.93331,54.58863
-5.96809,54.59022
-6.49647,54.20276
-6.32301,54.45891
-5.94258,54.57792
-5.93115,54.59594
-6.3358,54.17793
-5.86939,54.69371
-5.95883,54.58572
-5.92864,54.59273
-7.6381,54.34432
-5.6833,54.65623
-6.6778,55.12147
-6.05591,54.51442
-5.98883,54.59266
-5.66896,54.59764
-6.35733,54.85229
-5.7987,54.85087
-5.93115,54.59594
-7.66162,54.32777
-5.92087,54.57566
-5.99092,54.67621
-5.93806,54.62688
-5.93429,54.60017
-5.644,54.63798
-6.66811,55.1318
-5.55224,54.5778
-5.6957,54.59445
-5.89371,54.58707
-5.95363,54.60278
-5.98005,54.60187
-6.35319,54.8883
-5.88124,54.60405
-5.93264,54.59165
-6.43128,54.43006
-6.26719,54.34701
-6.48057,54.96132
-6.67105,55.12931
-5.93806,54.62688
-6.41063,54.35223
-7.64034,54.34993
-6.4419,54.42458
-5.90073,54.4092
-6.44708,54.42218
-5.76326,54.39922
-5.93085,54.60181
-6.16165,54.44815
-6.34091,54.1743
-5.97815,54.62287
-6.25394,54.09918
-5.93925,54.63017
-5.93044,54.59255
-5.96634,54.60246
-5.99044,54.57034
-5.71669,54.32788
-6.71761,55.18539
-6.05346,54.49525
-5.90397,54.58616
-6.76562,54.49991
-5.97388,54.5856
-6.00569,54.55033
-5.94316,54.67172
-5.66662,54.66393
-7.33689,54.98133
-5.85624,54.62002
-6.2709,54.8748
-7.27633,54.99977
-7.63061,54.34048
-5.9439,54.58371
-6.10434,54.50421
-5.92769,54.59701
-7.21384,54.9806
-5.84826,54.25716
-7.34857,54.99054
-5.92864,54.59273
-5.93594,54.61134
-6.22463,54.48161
-7.28572,54.99466
-5.73783,54.5524
-5.74408,54.54975
-5.65936,54.66294
-5.94894,54.61455
-6.27787,54.86084
-6.03418,54.5599
-6.21296,54.7168
-5.96998,54.58907
-5.94264,54.60316
-5.87215,54.59549
-6.13657,54.64259
-6.26208,54.53133
-5.92788,54.58899
-7.32158,54.99764
-6.21296,54.7168
-5.71956,54.32509
-5.94745,54.58317
-5.98797,54.59184
-6.44196,54.42391
-5.89251,54.21315
-5.96924,54.62585
-6.2771,54.86641
-5.93429,54.60017
-5.92452,54.58363
-6.28608,54.86595
-6.33278,54.47246
-5.90357,54.58968
-5.72094,54.31882
-5.74106,54.7754
-5.88895,54.59275
-6.05851,54.51213
-6.97195,54.41298
-5.96908,54.60045
-5.69514,54.59286
-6.43608,54.42662
-5.93175,54.59804
-5.86133,54.69357
-6.50078,55.07197
-5.97756,54.62028
-5.83438,54.33125
-6.64209,54.87859
-6.18722,54.72095
-5.93201,54.62626
-5.72932,54.59411
-5.93264,54.59165
-6.22144,54.80892
-7.31888,54.99428
-5.91042,54.57951
-5.93015,54.59725
-5.93429,54.60017
-5.93488,54.58944
